item_id,product_id,quantity,discount,order_status,order_date,required_date,shipped_date,customer_first_name,customer_last_name,customer_city,product_name,product_price,category_name,brand_name,store_state,stock_quantity
2,270,1,0.05,4,2018-01-12,2018-01-13,2018-01-15,Vivian,Deleon,Jamaica,Trek Precaliber 16 Boy's - 2018,209.99,Children Bicycles,Trek,NY,15.0
1,244,1,0.05,4,2018-01-13,2018-01-15,2018-01-14,Deanne,Parsons,Lindenhurst,Electra Townie Original 21D Ladies' - 2018,559.99,Cruisers Bicycles,Electra,NY,1.0
2,99,1,0.05,4,2018-01-13,2018-01-15,2018-01-14,Deanne,Parsons,Lindenhurst,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,Children Bicycles,Electra,NY,24.0
3,184,2,0.2,4,2018-01-13,2018-01-15,2018-01-14,Deanne,Parsons,Lindenhurst,Trek Domane SL 6 Disc - 2018,3499.99,Road Bikes,Trek,NY,13.0
4,65,2,0.2,4,2018-01-13,2018-01-15,2018-01-14,Deanne,Parsons,Lindenhurst,Sun Bicycles Lil Bolt Type-R - 2017,346.99,Cruisers Bicycles,Sun Bicycles,NY,16.0
5,206,1,0.1,4,2018-01-13,2018-01-15,2018-01-14,Deanne,Parsons,Lindenhurst,Trek Boone 5 Disc - 2018,3299.99,Cyclocross Bicycles,Trek,NY,9.0
1,77,2,0.07,4,2018-01-13,2018-01-16,2018-01-15,Alishia,Elliott,Mount Vernon,Electra Glam Punk 3i Ladies' - 2017,799.99,Cruisers Bicycles,Electra,NY,25.0
2,103,2,0.2,4,2018-01-13,2018-01-16,2018-01-15,Alishia,Elliott,Mount Vernon,Sun Bicycles Streamway 3 - 2017,551.99,Comfort Bicycles,Sun Bicycles,NY,1.0
3,3,1,0.07,4,2018-01-13,2018-01-16,2018-01-15,Alishia,Elliott,Mount Vernon,Surly Wednesday Frameset - 2016,999.99,Mountain Bikes,Surly,NY,28.0
4,61,1,0.07,4,2018-01-13,2018-01-16,2018-01-15,Alishia,Elliott,Mount Vernon,Trek Powerfly 8 FS Plus - 2017,4999.99,Electric Bikes,Trek,NY,20.0
1,40,2,0.2,4,2018-01-14,2018-01-15,2018-01-15,Ashanti,Hammond,Nanuet,Trek Fuel EX 9.8 29 - 2017,4999.99,Mountain Bikes,Trek,NY,15.0
2,172,2,0.05,4,2018-01-14,2018-01-15,2018-01-15,Ashanti,Hammond,Nanuet,Trek Domane ALR Disc Frameset - 2018,3199.99,Road Bikes,Trek,NY,16.0
3,164,2,0.2,4,2018-01-14,2018-01-15,2018-01-15,Ashanti,Hammond,Nanuet,Surly Straggler 650b - 2018,1549.0,Road Bikes,Surly,NY,9.0
4,2,2,0.2,4,2018-01-14,2018-01-15,2018-01-15,Ashanti,Hammond,Nanuet,Ritchey Timberwolf Frameset - 2016,749.99,Mountain Bikes,Ritchey,NY,16.0
1,134,2,0.05,4,2018-01-14,2018-01-15,2018-01-15,Sarita,Parks,Forney,Trek Remedy 27.5 C Frameset - 2018,1499.99,Mountain Bikes,Trek,TX,17.0
2,150,1,0.05,4,2018-01-14,2018-01-15,2018-01-15,Sarita,Parks,Forney,Trek Emonda SL 7 - 2018,4499.99,Road Bikes,Trek,TX,21.0
3,18,2,0.05,4,2018-01-14,2018-01-15,2018-01-15,Sarita,Parks,Forney,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,Cruisers Bicycles,Pure Cycles,TX,5.0
4,249,1,0.1,4,2018-01-14,2018-01-15,2018-01-15,Sarita,Parks,Forney,Electra White Water 3i - 2018,749.99,Cruisers Bicycles,Electra,TX,6.0
5,263,2,0.2,4,2018-01-14,2018-01-15,2018-01-15,Sarita,Parks,Forney,Strider Classic 12 Balance Bike - 2018,89.99,Children Bicycles,Strider,TX,21.0
1,43,2,0.07,4,2018-01-15,2018-01-18,2018-01-18,Muriel,Juarez,Palos Verdes Peninsula,Trek Fuel EX 9.8 27.5 Plus - 2017,5299.99,Mountain Bikes,Trek,CA,2.0
2,53,1,0.05,4,2018-01-15,2018-01-18,2018-01-18,Muriel,Juarez,Palos Verdes Peninsula,Surly Ogre Frameset - 2017,749.99,Road Bikes,Surly,CA,17.0
1,203,1,0.05,4,2018-01-15,2018-01-17,2018-01-17,Brigid,Sharp,Santa Clara,Trek Powerfly 7 FS - 2018,4999.99,Electric Bikes,Trek,CA,4.0
2,148,1,0.05,4,2018-01-15,2018-01-17,2018-01-17,Brigid,Sharp,Santa Clara,Trek Domane SL 8 Disc - 2018,5499.99,Road Bikes,Trek,CA,6.0
3,58,2,0.1,4,2018-01-15,2018-01-17,2018-01-17,Brigid,Sharp,Santa Clara,Trek Madone 9.2 - 2017,4999.99,Road Bikes,Trek,CA,1.0
4,147,1,0.07,4,2018-01-15,2018-01-17,2018-01-17,Brigid,Sharp,Santa Clara,Trek Domane ALR 5 Gravel - 2018,1799.99,Road Bikes,Trek,CA,8.0
1,138,2,0.05,4,2018-01-15,2018-01-17,2018-01-16,Bess,Mcbride,Garden City,Trek Fuel EX 5 Plus - 2018,2249.99,Mountain Bikes,Trek,NY,16.0
2,205,2,0.07,4,2018-01-15,2018-01-17,2018-01-16,Bess,Mcbride,Garden City,Trek Super Commuter+ 8S - 2018,4999.99,Electric Bikes,Trek,NY,13.0
3,168,2,0.2,4,2018-01-15,2018-01-17,2018-01-16,Bess,Mcbride,Garden City,Surly Straggler - 2018,1549.0,Road Bikes,Surly,NY,29.0
4,184,1,0.2,4,2018-01-15,2018-01-17,2018-01-16,Bess,Mcbride,Garden City,Trek Domane SL 6 Disc - 2018,3499.99,Road Bikes,Trek,NY,13.0
1,305,1,0.1,4,2018-01-15,2018-01-18,2018-01-17,Kara,Higgins,Ossining,Electra Townie Balloon 3i EQ - 2017/2018,749.99,Comfort Bicycles,Electra,NY,21.0
2,250,1,0.07,4,2018-01-15,2018-01-18,2018-01-17,Kara,Higgins,Ossining,Electra Townie Go! 8i - 2017/2018,2599.99,Cruisers Bicycles,Electra,NY,23.0
3,253,1,0.07,4,2018-01-15,2018-01-18,2018-01-17,Kara,Higgins,Ossining,Electra Townie Go! 8i Ladies' - 2018,2599.99,Cruisers Bicycles,Electra,NY,29.0
4,159,1,0.05,4,2018-01-15,2018-01-18,2018-01-17,Kara,Higgins,Ossining,Trek Emonda ALR 6 - 2018,2299.99,Road Bikes,Trek,NY,30.0
5,13,2,0.2,4,2018-01-15,2018-01-18,2018-01-17,Kara,Higgins,Ossining,Electra Cruiser 1 (24-Inch) - 2016,269.99,Cruisers Bicycles,Electra,NY,1.0
1,297,2,0.2,4,2018-01-16,2018-01-19,2018-01-19,Shenna,Benton,New York,"Electra Under-The-Sea 1 16"" - 2018",279.99,Children Bicycles,Electra,NY,7.0
2,133,1,0.1,4,2018-01-16,2018-01-19,2018-01-19,Shenna,Benton,New York,Trek Procaliber Frameset - 2018,1499.99,Mountain Bikes,Trek,NY,28.0
1,136,1,0.2,4,2018-01-16,2018-01-18,2018-01-18,Nicola,Knight,Scarsdale,Trek Procaliber 6 - 2018,1799.99,Mountain Bikes,Trek,NY,8.0
2,52,2,0.1,4,2018-01-16,2018-01-18,2018-01-18,Nicola,Knight,Scarsdale,Surly Steamroller - 2017,875.99,Road Bikes,Surly,NY,23.0
3,282,2,0.1,4,2018-01-16,2018-01-18,2018-01-18,Nicola,Knight,Scarsdale,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99,Children Bicycles,Electra,NY,8.0
4,86,2,0.2,4,2018-01-16,2018-01-18,2018-01-18,Nicola,Knight,Scarsdale,Trek Girl's Kickster - 2017,149.99,Children Bicycles,Trek,NY,24.0
5,100,1,0.05,4,2018-01-16,2018-01-18,2018-01-18,Nicola,Knight,Scarsdale,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99,Children Bicycles,Electra,NY,12.0
1,107,2,0.05,4,2018-01-17,2018-01-19,2018-01-18,Malinda,Baxter,Whitestone,Sun Bicycles Cruz 7 - 2017,416.99,Comfort Bicycles,Sun Bicycles,NY,29.0
2,233,1,0.07,4,2018-01-17,2018-01-19,2018-01-18,Malinda,Baxter,Whitestone,Electra Cruiser Lux Fat Tire 7D - 2018,639.99,Cruisers Bicycles,Electra,NY,25.0
3,300,1,0.2,4,2018-01-17,2018-01-19,2018-01-18,Malinda,Baxter,Whitestone,Electra Townie Balloon 3i EQ Ladies' - 2018,799.99,Comfort Bicycles,Electra,NY,13.0
4,86,2,0.05,4,2018-01-17,2018-01-19,2018-01-18,Malinda,Baxter,Whitestone,Trek Girl's Kickster - 2017,149.99,Children Bicycles,Trek,NY,24.0
1,166,2,0.07,4,2018-01-19,2018-01-20,2018-01-21,Christopher,Richardson,Santa Cruz,Trek Domane AL 2 Women's - 2018,749.99,Road Bikes,Trek,CA,23.0
1,297,1,0.1,4,2018-01-19,2018-01-21,2018-01-20,Katia,Henry,Bethpage,"Electra Under-The-Sea 1 16"" - 2018",279.99,Children Bicycles,Electra,NY,7.0
2,253,1,0.07,4,2018-01-19,2018-01-21,2018-01-20,Katia,Henry,Bethpage,Electra Townie Go! 8i Ladies' - 2018,2599.99,Cruisers Bicycles,Electra,NY,29.0
3,149,1,0.2,4,2018-01-19,2018-01-21,2018-01-20,Katia,Henry,Bethpage,Trek Domane SLR 8 Disc - 2018,7499.99,Road Bikes,Trek,NY,22.0
4,313,2,0.1,4,2018-01-19,2018-01-21,2018-01-20,Katia,Henry,Bethpage,Electra Townie Original 1 Ladies' - 2018,449.99,Comfort Bicycles,Electra,NY,24.0
1,192,1,0.05,4,2018-01-19,2018-01-21,2018-01-22,Santa,Larson,Valley Stream,Electra Townie Go! 8i - 2017/2018,2599.99,Electric Bikes,Electra,NY,13.0
2,199,2,0.1,4,2018-01-19,2018-01-21,2018-01-22,Santa,Larson,Valley Stream,Electra Townie Commute Go! Ladies' - 2018,2999.99,Electric Bikes,Electra,NY,13.0
3,276,2,0.1,4,2018-01-19,2018-01-21,2018-01-22,Santa,Larson,Valley Stream,Trek Precaliber 24 (7-Speed) - Boys - 2018,319.99,Children Bicycles,Trek,NY,9.0
1,145,2,0.2,4,2018-01-20,2018-01-23,2018-01-21,Yevette,Todd,Ballston Spa,Trek Domane ALR 5 Disc - 2018,1799.99,Road Bikes,Trek,NY,23.0
2,60,1,0.2,4,2018-01-20,2018-01-23,2018-01-21,Yevette,Todd,Ballston Spa,Sun Bicycles ElectroLite - 2017,1559.99,Electric Bikes,Sun Bicycles,NY,1.0
3,130,1,0.2,4,2018-01-20,2018-01-23,2018-01-21,Yevette,Todd,Ballston Spa,Trek Stache Carbon Frameset - 2018,919.99,Mountain Bikes,Trek,NY,17.0
1,257,2,0.2,4,2018-01-21,2018-01-23,2018-01-24,Maurice,Norton,Atwater,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,899.99,Cruisers Bicycles,Electra,CA,17.0
1,282,1,0.05,4,2018-01-21,2018-01-22,2018-01-22,Berneice,Pollard,Forney,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,279.99,Children Bicycles,Electra,TX,18.0
2,82,1,0.05,4,2018-01-21,2018-01-22,2018-01-22,Berneice,Pollard,Forney,Electra Amsterdam Original 3i Ladies' - 2017,659.99,Cruisers Bicycles,Electra,TX,7.0
1,31,1,0.05,4,2018-01-22,2018-01-25,2018-01-24,Takako,Casey,Bronx,Surly Wednesday - 2017,1632.99,Mountain Bikes,Surly,NY,10.0
1,307,2,0.07,4,2018-01-22,2018-01-24,2018-01-23,Regine,Odom,Franklin Square,Electra Townie Balloon 8D EQ - 2016/2017/2018,749.99,Comfort Bicycles,Electra,NY,18.0
2,153,1,0.05,4,2018-01-22,2018-01-24,2018-01-23,Regine,Odom,Franklin Square,Trek Domane SL 7 Women's - 2018,4999.99,Road Bikes,Trek,NY,21.0
3,163,2,0.2,4,2018-01-22,2018-01-24,2018-01-23,Regine,Odom,Franklin Square,Surly Pack Rat - 2018,1349.0,Road Bikes,Surly,NY,30.0
1,27,2,0.2,4,2018-01-23,2018-01-24,2018-01-25,Gilberto,Parsons,Middle Village,Surly Big Dummy Frameset - 2017,999.99,Mountain Bikes,Surly,NY,10.0
2,204,2,0.07,4,2018-01-23,2018-01-24,2018-01-25,Gilberto,Parsons,Middle Village,Trek Super Commuter+ 7 - 2018,3599.99,Electric Bikes,Trek,NY,25.0
3,4,2,0.2,4,2018-01-23,2018-01-24,2018-01-25,Gilberto,Parsons,Middle Village,Trek Fuel EX 8 29 - 2016,2899.99,Mountain Bikes,Trek,NY,2.0
1,66,2,0.1,4,2018-01-24,2018-01-25,2018-01-25,Loni,Mullen,South Ozone Park,Sun Bicycles Revolutions 24 - 2017,250.99,Cruisers Bicycles,Sun Bicycles,NY,22.0
1,78,1,0.07,4,2018-01-25,2018-01-28,2018-01-28,Shena,Carter,Howard Beach,Sun Bicycles Biscayne Tandem CB - 2017,647.99,Cruisers Bicycles,Sun Bicycles,NY,4.0
2,155,2,0.1,4,2018-01-25,2018-01-28,2018-01-28,Shena,Carter,Howard Beach,Trek Domane SLR 9 Disc - 2018,11999.99,Road Bikes,Trek,NY,21.0
3,152,1,0.1,4,2018-01-25,2018-01-28,2018-01-28,Shena,Carter,Howard Beach,Trek Domane SL 5 Disc Women's - 2018,2499.99,Road Bikes,Trek,NY,21.0
4,110,1,0.07,4,2018-01-25,2018-01-28,2018-01-28,Shena,Carter,Howard Beach,Sun Bicycles Drifter 7 - 2017,470.99,Comfort Bicycles,Sun Bicycles,NY,7.0
1,144,1,0.07,4,2018-01-25,2018-01-28,2018-01-27,Deirdre,Ryan,Utica,Trek Domane ALR 4 Disc - 2018,1549.99,Road Bikes,Trek,NY,4.0
2,58,1,0.07,4,2018-01-25,2018-01-28,2018-01-27,Deirdre,Ryan,Utica,Trek Madone 9.2 - 2017,4999.99,Road Bikes,Trek,NY,15.0
3,236,1,0.05,4,2018-01-25,2018-01-28,2018-01-27,Deirdre,Ryan,Utica,Electra Morningstar 3i Ladies' - 2018,749.99,Cruisers Bicycles,Electra,NY,7.0
1,115,1,0.1,4,2018-01-26,2018-01-27,2018-01-28,Jamaal,Morrison,Staten Island,Trek Fuel EX 8 29 - 2018,3199.99,Mountain Bikes,Trek,NY,19.0
2,128,2,0.2,4,2018-01-26,2018-01-27,2018-01-28,Jamaal,Morrison,Staten Island,Surly ECR 27.5 - 2018,1899.0,Mountain Bikes,Surly,NY,28.0
3,200,1,0.07,4,2018-01-26,2018-01-27,2018-01-28,Jamaal,Morrison,Staten Island,Trek Powerfly 5 - 2018,3499.99,Electric Bikes,Trek,NY,11.0
1,132,1,0.1,4,2018-01-27,2018-01-28,2018-01-28,Ja,Dillard,Canyon Country,Trek Procal AL Frameset - 2018,1499.99,Mountain Bikes,Trek,CA,1.0
2,131,2,0.2,4,2018-01-27,2018-01-28,2018-01-28,Ja,Dillard,Canyon Country,Heller Bloodhound Trail - 2018,2599.0,Mountain Bikes,Heller,CA,20.0
3,124,1,0.07,4,2018-01-27,2018-01-28,2018-01-28,Ja,Dillard,Canyon Country,Surly Krampus - 2018,1499.0,Mountain Bikes,Surly,CA,23.0
4,24,2,0.05,4,2018-01-27,2018-01-28,2018-01-28,Ja,Dillard,Canyon Country,Electra Townie Original 21D - 2016,549.99,Comfort Bicycles,Electra,CA,10.0
1,66,1,0.1,4,2018-01-27,2018-01-28,2018-01-29,Spring,Hayes,Ossining,Sun Bicycles Revolutions 24 - 2017,250.99,Cruisers Bicycles,Sun Bicycles,NY,22.0
2,113,2,0.07,4,2018-01-27,2018-01-28,2018-01-29,Spring,Hayes,Ossining,Trek Marlin 5 - 2018,489.99,Mountain Bikes,Trek,NY,7.0
3,186,1,0.2,4,2018-01-27,2018-01-28,2018-01-29,Spring,Hayes,Ossining,Trek CrossRip+ - 2018,4499.99,Electric Bikes,Trek,NY,16.0
1,213,2,0.05,4,2018-01-28,2018-01-30,2018-01-30,Tena,Cruz,Farmingdale,Electra Cruiser 1 - 2016/2017/2018,269.99,Cruisers Bicycles,Electra,NY,10.0
1,7,1,0.07,4,2018-01-28,2018-01-29,2018-01-29,Rey,Lindsay,Monroe,Trek Slash 8 27.5 - 2016,3999.99,Mountain Bikes,Trek,NY,8.0
2,89,2,0.1,4,2018-01-28,2018-01-29,2018-01-29,Rey,Lindsay,Monroe,Trek Precaliber 16 Boys - 2017,209.99,Children Bicycles,Trek,NY,8.0
3,208,2,0.2,4,2018-01-28,2018-01-29,2018-01-29,Rey,Lindsay,Monroe,Trek Crockett 5 Disc - 2018,1799.99,Cyclocross Bicycles,Trek,NY,12.0
4,134,1,0.1,4,2018-01-28,2018-01-29,2018-01-29,Rey,Lindsay,Monroe,Trek Remedy 27.5 C Frameset - 2018,1499.99,Mountain Bikes,Trek,NY,13.0
1,223,2,0.07,4,2018-01-29,2018-01-30,2018-02-01,Aida,Koch,West Hempstead,Electra Cruiser Lux 3i - 2018,529.99,Cruisers Bicycles,Electra,NY,7.0
2,8,2,0.2,4,2018-01-29,2018-01-30,2018-02-01,Aida,Koch,West Hempstead,Trek Remedy 29 Carbon Frameset - 2016,1799.99,Mountain Bikes,Trek,NY,1.0
1,307,1,0.07,4,2018-01-29,2018-02-01,2018-01-30,Alma,Peck,Corona,Electra Townie Balloon 8D EQ - 2016/2017/2018,749.99,Comfort Bicycles,Electra,NY,18.0
2,283,2,0.2,4,2018-01-29,2018-02-01,2018-01-30,Alma,Peck,Corona,Electra Heartchya 1 (20-inch) - Girl's - 2018,319.99,Children Bicycles,Electra,NY,28.0
1,63,1,0.1,4,2018-01-29,2018-01-31,2018-01-31,Latonya,Dixon,Garland,Trek Boone Race Shop Limited - 2017,3499.99,Cyclocross Bicycles,Trek,TX,8.0
1,181,2,0.05,4,2018-01-30,2018-02-01,2018-02-01,Karren,Stevenson,San Carlos,Trek Domane SL 5 - 2018,2199.99,Road Bikes,Trek,CA,19.0
2,130,2,0.07,4,2018-01-30,2018-02-01,2018-02-01,Karren,Stevenson,San Carlos,Trek Stache Carbon Frameset - 2018,919.99,Mountain Bikes,Trek,CA,22.0
1,147,2,0.05,4,2018-01-30,2018-02-01,2018-02-01,Cameron,Carroll,Longview,Trek Domane ALR 5 Gravel - 2018,1799.99,Road Bikes,Trek,TX,3.0
2,182,1,0.2,4,2018-01-30,2018-02-01,2018-02-01,Cameron,Carroll,Longview,Trek Domane SL 5 Disc - 2018,2499.99,Road Bikes,Trek,TX,28.0
1,5,1,0.07,4,2018-02-01,2018-02-02,2018-02-03,Kiesha,Bond,San Carlos,Heller Shagamaw Frame - 2016,1320.99,Mountain Bikes,Heller,CA,22.0
1,153,2,0.05,4,2018-02-01,2018-02-03,2018-02-03,Jimmy,Russell,Howard Beach,Trek Domane SL 7 Women's - 2018,4999.99,Road Bikes,Trek,NY,21.0
2,130,1,0.05,4,2018-02-01,2018-02-03,2018-02-03,Jimmy,Russell,Howard Beach,Trek Stache Carbon Frameset - 2018,919.99,Mountain Bikes,Trek,NY,17.0
3,48,1,0.07,4,2018-02-01,2018-02-03,2018-02-03,Jimmy,Russell,Howard Beach,Trek Emonda S 4 - 2017,1499.99,Road Bikes,Trek,NY,20.0
4,188,2,0.07,4,2018-02-01,2018-02-03,2018-02-03,Jimmy,Russell,Howard Beach,Trek XM700+ Lowstep - 2018,3499.99,Electric Bikes,Trek,NY,27.0
1,96,2,0.07,4,2018-02-02,2018-02-05,2018-02-04,Marguerite,Berger,Fullerton,Electra Moto 3i (20-inch) - Boy's - 2017,349.99,Children Bicycles,Electra,CA,20.0
2,142,2,0.07,4,2018-02-02,2018-02-05,2018-02-04,Marguerite,Berger,Fullerton,Trek Fuel EX 8 29 XT - 2018,3199.99,Mountain Bikes,Trek,CA,22.0
3,2,2,0.2,4,2018-02-02,2018-02-05,2018-02-04,Marguerite,Berger,Fullerton,Ritchey Timberwolf Frameset - 2016,749.99,Mountain Bikes,Ritchey,CA,5.0
4,110,1,0.07,4,2018-02-02,2018-02-05,2018-02-04,Marguerite,Berger,Fullerton,Sun Bicycles Drifter 7 - 2017,470.99,Comfort Bicycles,Sun Bicycles,CA,1.0
5,129,2,0.2,4,2018-02-02,2018-02-05,2018-02-04,Marguerite,Berger,Fullerton,Trek X-Caliber 7 - 2018,919.99,Mountain Bikes,Trek,CA,21.0
1,15,1,0.1,4,2018-02-02,2018-02-05,2018-02-05,Nubia,Anderson,Ronkonkoma,Electra Moto 1 - 2016,529.99,Cruisers Bicycles,Electra,NY,6.0
2,118,1,0.1,4,2018-02-02,2018-02-05,2018-02-05,Nubia,Anderson,Ronkonkoma,Trek X-Caliber 8 - 2018,999.99,Mountain Bikes,Trek,NY,25.0
3,263,2,0.1,4,2018-02-02,2018-02-05,2018-02-05,Nubia,Anderson,Ronkonkoma,Strider Classic 12 Balance Bike - 2018,89.99,Children Bicycles,Strider,NY,4.0
1,255,2,0.1,4,2018-02-05,2018-02-08,2018-02-08,Joel,Wynn,San Diego,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,899.99,Cruisers Bicycles,Electra,CA,13.0
2,229,2,0.07,4,2018-02-05,2018-02-08,2018-02-08,Joel,Wynn,San Diego,Electra Cruiser Lux 1 - 2016/2018,429.99,Cruisers Bicycles,Electra,CA,27.0
1,274,2,0.2,4,2018-02-05,2018-02-06,2018-02-08,Mathilda,Pennington,New City,Trek Precaliber 20 Boy's - 2018,229.99,Children Bicycles,Trek,NY,15.0
2,214,2,0.1,4,2018-02-05,2018-02-06,2018-02-08,Mathilda,Pennington,New City,Electra Tiger Shark 3i - 2018,899.99,Cruisers Bicycles,Electra,NY,7.0
1,232,1,0.2,4,2018-02-06,2018-02-09,2018-02-08,Renay,Atkins,Woodside,Electra Cruiser Lux 7D Ladies' - 2018,479.99,Cruisers Bicycles,Electra,NY,11.0
2,81,2,0.05,4,2018-02-06,2018-02-09,2018-02-08,Renay,Atkins,Woodside,Electra Amsterdam Fashion 7i Ladies' - 2017,1099.99,Cruisers Bicycles,Electra,NY,19.0
3,225,1,0.1,4,2018-02-06,2018-02-09,2018-02-08,Renay,Atkins,Woodside,Electra Delivery 3i - 2016/2017/2018,959.99,Cruisers Bicycles,Electra,NY,11.0
4,135,1,0.07,4,2018-02-06,2018-02-09,2018-02-08,Renay,Atkins,Woodside,Trek X-Caliber Frameset - 2018,1499.99,Mountain Bikes,Trek,NY,30.0
5,238,1,0.2,4,2018-02-06,2018-02-09,2018-02-08,Renay,Atkins,Woodside,Electra Townie Balloon 8D EQ - 2016/2017/2018,749.99,Cruisers Bicycles,Electra,NY,6.0
1,188,2,0.2,4,2018-02-07,2018-02-08,2018-02-08,Joaquin,Hawkins,Anaheim,Trek XM700+ Lowstep - 2018,3499.99,Electric Bikes,Trek,CA,30.0
2,65,2,0.05,4,2018-02-07,2018-02-08,2018-02-08,Joaquin,Hawkins,Anaheim,Sun Bicycles Lil Bolt Type-R - 2017,346.99,Cruisers Bicycles,Sun Bicycles,CA,10.0
1,32,1,0.07,4,2018-02-08,2018-02-10,2018-02-09,Elmira,Levy,Spring Valley,Trek Farley Alloy Frameset - 2017,469.99,Mountain Bikes,Trek,NY,13.0
2,142,2,0.1,4,2018-02-08,2018-02-10,2018-02-09,Elmira,Levy,Spring Valley,Trek Fuel EX 8 29 XT - 2018,3199.99,Mountain Bikes,Trek,NY,24.0
3,89,1,0.1,4,2018-02-08,2018-02-10,2018-02-09,Elmira,Levy,Spring Valley,Trek Precaliber 16 Boys - 2017,209.99,Children Bicycles,Trek,NY,8.0
4,97,1,0.05,4,2018-02-08,2018-02-10,2018-02-09,Elmira,Levy,Spring Valley,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99,Children Bicycles,Electra,NY,15.0
1,24,2,0.05,4,2018-02-08,2018-02-11,2018-02-09,Lynwood,Jackson,Longview,Electra Townie Original 21D - 2016,549.99,Comfort Bicycles,Electra,TX,18.0
2,145,1,0.07,4,2018-02-08,2018-02-11,2018-02-09,Lynwood,Jackson,Longview,Trek Domane ALR 5 Disc - 2018,1799.99,Road Bikes,Trek,TX,11.0
3,39,2,0.1,4,2018-02-08,2018-02-11,2018-02-09,Lynwood,Jackson,Longview,Trek Stache 5 - 2017,1499.99,Mountain Bikes,Trek,TX,22.0
4,135,1,0.05,4,2018-02-08,2018-02-11,2018-02-09,Lynwood,Jackson,Longview,Trek X-Caliber Frameset - 2018,1499.99,Mountain Bikes,Trek,TX,15.0
1,292,1,0.2,4,2018-02-09,2018-02-10,2018-02-11,Dung,Reid,Canyon Country,Electra Sweet Ride 3i (20-inch) - Girls' - 2018,369.99,Children Bicycles,Electra,CA,30.0
2,262,1,0.1,4,2018-02-09,2018-02-10,2018-02-11,Dung,Reid,Canyon Country,Trek MT 201 - 2018,249.99,Children Bicycles,Trek,CA,6.0
3,306,1,0.1,4,2018-02-09,2018-02-10,2018-02-11,Dung,Reid,Canyon Country,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,899.99,Comfort Bicycles,Electra,CA,21.0
4,150,1,0.07,4,2018-02-09,2018-02-10,2018-02-11,Dung,Reid,Canyon Country,Trek Emonda SL 7 - 2018,4499.99,Road Bikes,Trek,CA,22.0
1,106,1,0.1,4,2018-02-09,2018-02-11,2018-02-11,Deshawn,Mendoza,Monsey,Sun Bicycles Cruz 3 - 2017,449.99,Comfort Bicycles,Sun Bicycles,NY,7.0
1,251,1,0.1,4,2018-02-09,2018-02-12,2018-02-12,Jeniffer,Slater,Schenectady,Electra Townie Commute Go! - 2018,2999.99,Cruisers Bicycles,Electra,NY,13.0
1,85,2,0.1,4,2018-02-11,2018-02-12,2018-02-14,Celestine,Jacobs,Massapequa,Haro Downtown 16 - 2017,329.99,Children Bicycles,Haro,NY,6.0
2,171,2,0.05,4,2018-02-11,2018-02-12,2018-02-14,Celestine,Jacobs,Massapequa,Trek Domane SL 6 - 2018,3199.99,Road Bikes,Trek,NY,28.0
3,227,1,0.07,4,2018-02-11,2018-02-12,2018-02-14,Celestine,Jacobs,Massapequa,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,319.99,Cruisers Bicycles,Electra,NY,12.0
1,41,2,0.05,4,2018-02-12,2018-02-13,2018-02-13,Tenisha,Lyons,Amityville,Haro Shift R3 - 2017,1469.99,Mountain Bikes,Haro,NY,6.0
2,27,2,0.05,4,2018-02-12,2018-02-13,2018-02-13,Tenisha,Lyons,Amityville,Surly Big Dummy Frameset - 2017,999.99,Mountain Bikes,Surly,NY,10.0
3,306,1,0.1,4,2018-02-12,2018-02-13,2018-02-13,Tenisha,Lyons,Amityville,Electra Townie Balloon 7i EQ Ladies' - 2017/2018,899.99,Comfort Bicycles,Electra,NY,17.0
4,104,1,0.05,4,2018-02-12,2018-02-13,2018-02-13,Tenisha,Lyons,Amityville,Sun Bicycles Streamway - 2017,481.99,Comfort Bicycles,Sun Bicycles,NY,26.0
5,147,2,0.1,4,2018-02-12,2018-02-13,2018-02-13,Tenisha,Lyons,Amityville,Trek Domane ALR 5 Gravel - 2018,1799.99,Road Bikes,Trek,NY,13.0
1,223,2,0.07,4,2018-02-13,2018-02-14,2018-02-14,Hortencia,O'neil,Rockville Centre,Electra Cruiser Lux 3i - 2018,529.99,Cruisers Bicycles,Electra,NY,7.0
2,295,2,0.2,4,2018-02-13,2018-02-14,2018-02-14,Hortencia,O'neil,Rockville Centre,"Electra Treasure 1 20"" - 2018",319.99,Children Bicycles,Electra,NY,15.0
3,277,1,0.2,4,2018-02-13,2018-02-14,2018-02-14,Hortencia,O'neil,Rockville Centre,Trek Precaliber 24 21-speed Boy's - 2018,369.99,Children Bicycles,Trek,NY,4.0
1,87,2,0.2,4,2018-02-13,2018-02-14,2018-02-14,Kenyetta,Mason,Flushing,Trek Precaliber 12 Boys - 2017,189.99,Children Bicycles,Trek,NY,14.0
